Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
97.476454856,74263,1473,CENTRAL AVENUE,TURF/WINN KITCHEN
97.4800810812,65005,1474,CHAMBERLAIN LANE,"HOLIDAY INN EXPRESS, LOUISVILLE 265 EAST"
97.4818853181,34765,1475,TAYLORSVILLE RD,MOBY DICK RESTAURANT
97.4820808904,46530,1476,GOLDSMITH LANE,ST. PIUS COMMUNITY CENTER
97.4845923819,32578,1477,DIXIE HWY,WHITE CASTLE #19
97.4846233369,71712,1478,W MAIN ST,LUIGI'S
97.4931107857,60992,1479,S. FLOYD STREET,SERVICE AMERICA STAND #13 / PAPA JOHNS STADIUM
97.4948968757,92375,1480,EASTERN PKWY,CHINA ONE ZHENG
97.4955828917,81365,1481,"HERR LANE, SUITE 190",NAPA RIVER GRILL
97.4981238101,87081,1482,ARENA PLAZA,KFC YUM CTR METRO GRILL 119 & 120
97.501313339,91084,1483,7TH STREET,DIAMONDS CABARET
97.503146717,76384,1484,CALM RIVER WAY,GLEN RIDGE HEALTH CAMPUS
97.5033746702,59007,1485,MANSLICK ROAD,IROQUOIS PIZZA INC.
97.5034257385,64936,1486,CYPRESS STATION DRIVE,CENTER CAFE
97.503568336,34381,1487,BARDSTOWN RD,MOBY DICK
97.5062723633,60982,1488,S. FLOYD ST,PAPA JOHN'S PIZZA - 1105 CLUBSTAND #1
97.5069425158,88596,1489,S. 3RD STREET,THIRD  STREET DIVE
97.5079940464,84788,1490,SHELBYVILLE ROAD,HOME RUN BURGER
97.5103280937,60991,1491,S. FLOYD STREET,SERVICE AMERICA STAND #12 / PAPA JOHNS STADIUM
97.5114115354,88163,1492,FRANKFORT AVENUE,BLUEGRASS BURGERS
97.5143662123,99745,1493,LIME KILN LN,BLUE BULL BURGERS & TACOS
97.516484424,73996,1494,S. 3RD STREET ROAD,CENTERPLATE/JIM PATTERSON STADIUM
97.5181259406,50121,1495,SHELBYVILLE ROAD,WENDY'S
97.5182223624,75567,1496,TAYLORSVILLE ROAD,KING PIN LANES
97.5182405197,54791,1497,FRANKFORT AVENUE,DIVINITY CATERING LTD
97.5191594809,33295,1498,CENTRAL AVE,LEVY RESTAURANTS / MAIN KITCHEN
97.5193862366,89497,1499,FRANKFORT AVENUE,COMFY COW
97.5195782068,99335,1500,S. 4TH STREET,BIRRACIBO ARTISAN PIZZA AND CRAFT BEER
97.5275992333,80578,1501,E. JEFFERSON STREET,FAIRFIELD INN & SUITES
97.5319501911,84135,1502,FALLEN LEAF CIRCLE,WOODS OF ST THOMAS CLUB
97.5362929137,88986,1503,"TAYLORSVILLE ROAD, SUITE 103",LITTLE CAESAR'S PIZZA
97.5370134389,77591,1504,SHELBYVILLE ROAD,JIMMY JOHN'S
97.5380009298,55889,1505,PRESTON HIGHWAY,PAPA JOHN'S #22 / BROADBENT ARENA
97.5382785586,94261,1506,S. HURSTBOURNE PKWY.,CARMIKE MAIN CONCESSION
97.5412389914,86759,1507,S. FLOYD STREET,PAPA JOHN'S #9 SOUTH
97.5425663199,80581,1508,E. JEFFERSON STREET,SPRINGHILL SUITES
97.545313346,65773,1509,KENTUCKY MILLS DRIVE,COUNTRY INN SUITES
97.5458641011,98267,1510,SHELBYVILLE RD,EXTREME PITA
97.5458641011,100710,1511,WESTPORT ROAD,JET'S PIZZA KY 15
97.5496238294,60961,1512,FISHER PARK DRIVE,WENDY'S
97.5497863587,89182,1513,W. CARDINAL BLVD,HOME RUN BURGERS
97.5502078694,33533,1514,4TH STREET,SEELBACH HILTON / CONCIERGE
97.550403805,89851,1515,E. MARKET STREET,RYE RESTAURANT
97.5508578127,42347,1516,TAYLOR BLVD.,WIN-PLACE & SHOW BAR
97.5567606274,77809,1517,DUTCHMANS LANE,SKYLINE CHILI #3
97.5576479658,66314,1518,N. HURSTBOURNE PARKWAY,STARBUCKS COFFEE #2541
97.5581130113,79667,1519,BARDSTOWN ROAD,HEINE BROTHERS COFFEE
97.5595118168,82717,1520,"CITADEL WAY, STE 101",J. GUMBO'S
97.5629293059,49968,1521,BROWNSBORO ROAD,GASTHAUS
97.567593887,34736,1522,TAYLORSVILLE ROAD,HIKES POINT BAR & LOUNGE
97.5686107848,86754,1523,S. FLOYD STREET,CENTERPLATE FS-5
97.5690429412,89685,1524,E. BRECKENRIDGE STREET,SEIDENFADEN'S TAVERN
97.5716229863,95294,1525,PHILLIPS LN.,KY KINGDOM AUNT B'S/KING LOUIE'S
97.5716229863,97575,1526,HENDRICH DR,DOUBLE DRAGON KITCHEN
97.5726028157,52126,1527,S. HURSTBOURNE LANE,HYATT PLACE
97.5751173854,91390,1528,VALLEY FARMS BLVD,ELMCROFT AT VALLEY FARMS
97.5766430107,51761,1529,BARDSTOWN ROAD,HEINE BROTHERS COFFEE
97.5776228401,89378,1530,W. CARDINAL BLVD,JIMMY JOHNS
97.5795025815,83222,1531,E. MARKET STREET,WILTSHIRE ON MARKET
97.5824735229,83391,1532,OUTER LOOP,SUBWAY #35147
97.5833305514,49894,1533,EAST MARKET STREET,BANK SHOT BILLARDS
97.5836390929,53131,1534,TAYLORSVILLE ROAD,PAPA JOHN'S PIZZA #17
97.583811144,90215,1535,E. MARKET STREET,DECCA
97.5857335143,96962,1536,FERN VALLEY RD.,ZAXBY'S #51501
97.5870152804,45083,1537,S. 4TH STREET,BRIGHT HORIZONS CHILDCARE
97.5872108527,93344,1538,BARDSTOWN RD.,BORSALINO LLC
97.5880346446,77294,1539,SHELBYVILLE ROAD,AUNTIE ANNE'S
97.590084472,81109,1540,W. MAIN STREET,KENTUCKY CENTER FOR THE ARTS
97.5918734339,60976,1541,S. FLOYD STREET,PAPA JOHN'S PIZZA #2 / PAPA JOHNS CARDINAL STADIUM
97.5931030178,65168,1542,SHELBYVILLE ROAD,HONEY BAKED HAM COMPANY
97.5938630289,76252,1543,E. MAIN STREET,PRESTON PATIO GRILL CART #1
97.5940458308,33927,1544,ST. ANTHONY PL,KINDRED HOSPITAL-LOUISVILLE
97.5950016854,70916,1545,S. HURSTBOURNE PARKWAY,NEW YORK HOT DOGS
97.5950633144,90726,1546,NEWBURG ROAD,KNIGHTS HALL CONCESSION
97.5952577039,32358,1547,DIXIE HWY,ARBY'S #5430
97.599898886,96184,1548,E. BURNETT AVE.,MANUAL STADIUM VISITOR CONCESSION
97.6016435367,92539,1549,LYNDON LANE,AMY Z'S
97.6031208752,97506,1550,W BROADWAY,LIL ANGELS ENRICHMENT CENTER
97.603343672,72741,1551,BARDSTOWN ROAD,PIZZA HUT/WING STREET
97.6035289326,79235,1552,E. LIBERTY STREET,HOSPITALITY PROGRAM
97.6098983692,66833,1553,SHELBYVILLE ROAD,WHITE CASTLE #33
97.6114923995,98998,1554,S. 5TH ST.,SAVORY
97.6114923995,99344,1555,DIXIE HWY,CHICK-FIL-A
97.6162866703,77292,1556,N. HURSTBOURNE PARKWAY,JASON'S DELI
97.6227827623,32765,1557,S. 4TH STREET,WOMAN'S CLUB OF LOUISVILLE
97.6248538143,35079,1558,CENTRAL AVE,JOCKEY CLUB SUITES
97.6260820653,96636,1559,E OAK ST,KAIJU
97.6311617833,98794,1560,W MARKET ST,COMMON TABLE
97.6324618263,78574,1561,E. MAIN STREET,GERMAN ROASTED NUTS #3
97.6372512847,99414,1562,FRANKFORT AVE. #105,ASIAN WOK
97.6372512847,100349,1563,BROWNSBORO ROAD,MELLWOOD TAVERN
97.6381360531,72632,1564,S. 36TH STREET,FEAST OF LOVE
97.6383297189,46262,1565,LAGRANGE ROAD,SUBWAY #11140
97.6402059616,97648,1566,LINN STATION RD,DICKEY'S BARBECUE PIT
97.6405386541,86174,1567,OUTER LOOP,MCALISTER'S DELI
97.6442966757,65058,1568,E. GAULBERT AVENUE,QUALITY INN & SUITES
97.6465818085,63349,1569,SPRINGDALE ROAD,ATRIA SPRINGDALE
97.6569206685,95590,1570,"WESTPORT RD., SUITE 102",JIMMY JOHN'S
97.6578852299,86398,1571,BARDSTOWN ROAD,BARD'S TOWN
97.6624246806,83753,1572,CHAMBERLAIN LANE,MOE'S SOUTHWEST GRILL
97.6632286375,34977,1573,E. MARKET ST,WHITE CASTLE #7
97.6701536895,97799,1574,PRESTON HIGHWAY,TACO BELL #31666
97.6805959882,97446,1575,DIXIE HWY,RAISING CANE'S
97.6846962262,63961,1576,BARDSTOWN ROAD,HEINE BROTHERS COFFEE
97.6887690552,99649,1577,PHILLIPS LANE,KY KINGDOM LOUIE'S FRESH MARKET
97.6918612127,82618,1578,DIXIE HIGHWAY,AFC SUSHI @ KROGER #790
97.69446051,86725,1579,S. HURSTBOURNE PARKWAY,FIREHOUSE SUBS #486
97.6963691247,33239,1580,SHELBYVILLE RD,DOMINO'S PIZZA #1429
97.6976505132,94447,1581,W. CHESTNUT ST.,META
97.698332849,90495,1582,SHEPHERDSVILLE RD,LIGHTHOUSE COMMUNITY CENTER
97.7004392022,92897,1583,BARDSTOWN RD.,QDOBA #837
97.7004988608,69478,1584,MADISON AVENUE,CROSBY PARK CONCESSION
97.7017814029,58852,1585,TOWNE CENTER DRIVE,TINSELTOWN USA #4
97.7024390114,98363,1586,SHELBYVILLE RD STE. #101,QDOBA MEXICAN EATS
97.7046144903,90506,1587,S. 4TH STREET,PBR LOUISVILLE
97.7058268664,91913,1588,N. JOE CONWAY CIR,MIRALEA
97.7077483597,37691,1589,W MUHAMMAD ALI BLVD,PENDENNIS CLUB BAR
97.7104551115,59049,1590,"BROWNSBORO ROAD, STE.3200",BREADWORKS
97.7130169709,60977,1591,S. FLOYD STREET,PAPA JOHN'S PIZZA #3 / PAPA JOHNS CARDINAL STADIUM
97.7174556085,32733,1592,EASTERN PARKWAY,WHITE CASTLE #10
97.72167146,96996,1593,GLENMARY AVE.,GLENMARY HOME IN CHEROKEE TRIANGLE
97.72167146,98177,1594,GATEWORTH WAY,STAY BRIDGE SUITES
97.72167146,98710,1595,BLANKENBAKER PKWY,BROOKDALE BLANKENBAKER B NURSING
97.7237754034,60986,1596,S. FLOYD STREET,SERVICE AMERICA STAND #03 / PAPA JOHNS STADIUM
97.7254008524,93714,1597,DIXIE HWY,ZAXBY'S
97.7272635615,67850,1598,BARDSTOWN RD,GRAETER'S ICE CREAM #5
97.7303733755,91754,1599,GAVIN PL,TEDDY BEARS BAR & GRILL
97.7403283012,34846,1600,S. 3RD STREET,SUBURBAN SOCIAL CLUB INC.
97.7417593345,68286,1601,CRITTENDEN DRIVE,YMCA SAFE PLACE SERVICES
97.7465528383,86965,1602,GOSS AVENUE,EIDERDOWN
97.7502050899,71981,1603,N. HUBBARDS LANE,PAPA MURPHY'S
97.751002105,97107,1604,SHELBYVILLE RD.,TEXAS ROADHOUSE
97.751002105,97360,1605,U.S. HIGHWAY 42 SUITE A,GRACIOUS PLENTY
97.751002105,97521,1606,W. BROADWAY,COOLBAKER'S
97.7535162102,101489,1607,S HURSTBOURNE PKWY,MELTING POT
97.7547969863,33287,1608,CENTRAL AVE,LEVY RESTURANTS / JOCKEY CLUB DELI
97.7605732924,86760,1609,S. FLOYD STREET,PAPA JOHN'S #8 NORTH
97.765695213,78560,1610,WESTPORT ROAD,WHITE CASTLE
97.7660465524,94345,1611,TREVILIAN WAY,ZOO WILD BURGER LOUISVILLE
97.767031915,62736,1612,POPLAR LEVEL ROAD,GERMANTOWN BASEBALL BACK CONCESSION STAND
97.7719303596,33481,1613,4TH STREET,OLD SEELBACH BAR (OSB) / SEELBACH HILTON
97.7721505232,73000,1614,BLUEGRASS PARKWAY,PUZZLES FUN DOME
97.7731892304,98563,1615,HERR LN ST 130,ARTESANO
97.7739067955,63900,1616,E. MAIN STREET,CONCESSION STAND #201
97.7774362209,55445,1617,TAYLORSVILLE ROAD,TACO BELL
97.7774362209,60978,1618,S. FLOYD STREET,PAPA JOHN'S PIZZA #4 / PAPA JOHNS CARDINAL STADIUM
97.7857855538,60990,1619,S. FLOYD STREET,SERVICE AMERICA STAND #11 / PAPA JOHNS STADIUM
97.7858360346,93130,1620,S. HURSTBOURNE PKWY.,PANDA EXPRESS #2178
97.7860137597,86218,1621,W. WOODLAWN AVENUE,SUNERGOS COFFEE
97.7906237297,81977,1622,W MUHAMMAD ALI BLVD,MANHATTAN GRILL
97.7920897079,63014,1623,NEW LAGRANGE ROAD,STARVING ARTIST CAFE & DELI
97.7933856233,99288,1624,S. PRESTON STREET,BAKER EARLY LEARNING CENTER
97.7933856233,99367,1625,TERMINAL DRIVE,BOURBON LOFT
97.7962605833,73599,1626,W. JEFFERSON STREET,MARRIOTT BANQUET KITCHEN
97.7989481157,98951,1627,BROWNS LANE,"LOUISVILLE EAST POST ACUTE, LLC"
97.8003834978,34267,1628,SHELBYVILLE ROAD,BASKIN ROBBINS
97.8020793038,97879,1629,E. WARNOCK DR,SUBWAY
97.803925181,34636,1630,SHELBYVILLE ROAD,MOBY DICK
97.8039972139,93155,1631,PRESTON CROSSINGS BLVD.,PRESTON CROSSINGS BAR AND GRILL
97.8112946846,60989,1632,S. FLOYD STREET,SERVICE AMERICA STAND #10 / PAPA JOHNS STADIUM
97.8148231863,53396,1633,PHILLIPS LN,HAMPTON INN
97.8198745835,89080,1634,NEWBURG ROAD,PALIO
97.820826946,77734,1635,S. HURSTBOURNE PARKWAY,CULVER'S OF LOUISVILLE
97.8257610191,94902,1636,"SHELBYVILLE RD., SUITE 637",PENN STATION
97.8257610191,99415,1637,DIXIE HWY,DUNKIN DONUTS
97.8282787607,97207,1638,ROCKFORD LN.,MACK BROTHERS BBQ
97.8294170436,86400,1639,TERRA CROSSING BLVD,SUBWAY
97.8299338207,89376,1640,SHELBYVILLE ROAD,MASA JAPANESE BISTRO AND SUSHI BAR
97.830738022,91770,1641,S PRESTON ST,TRYANGLES
97.833926183,79067,1642,CEDAR CENTER WAY,MOE'S SOUTHWEST GRILL
97.8365910772,92747,1643,E. WASHINGTON ST.,CRUSHED ICE EVENTS
97.8387111774,81727,1644,MILLVALE DRIVE,SIGNATURE HEALTHCARE OF CHEROKEE PARK
97.8393902269,78489,1645,BARDSTOWN RD,HOMEMADE ICE CREAM & PIE KITCHEN
97.8393927647,77293,1646,HURSTBOURNE TRACE,HOMEWOOD SUITES BY HILTON
97.8416401755,33412,1647,BETHANY LN,SUN VALLEY GOLF COURSE
97.8440258869,99278,1648,W. CARDINAL BLVD.,NOODLES & CO.
97.8452995551,72776,1649,ENGLISH VILLA DRIVE,GRAETER'S
97.849478224,66407,1650,NEW LAGRANGE ROAD,DOMINO'S PIZZA #1434
97.8516613357,96043,1651,FRANKFORT AVE.,CRESCENT HILL CRAFT HOUSE
97.8534210323,87083,1652,ARENA PLAZA,"KFC YUM CTR #110 MAIN ST, FRANKS & 112 HOMEMADE PI"
97.8540894903,84634,1653,OVERLOOK DRIVE,SUNRISE SENIOR LIVING
97.854368044,86753,1654,NEW CUT ROAD,SISTER BEANS COFFEE HOUSE
97.855193197,35063,1655,ALEXANDER ROAD,CHEROKEE GOLF COURSE
97.8567318988,66115,1656,BLANKENBAKER PKWY,STARBUCKS #2472
97.8613996331,55172,1657,SHELBYVILLE ROAD,PAPA JOHN'S PIZZA 25
97.8675827249,33501,1658,EPHRAIM MCDOWELL RD,TWINBROOK HOTEL APARTMENT
97.86765859,82146,1659,W MARKET ST,ST. PATRICK CENTER
97.8677639481,33784,1660,SHELBYVILLE ROAD,TACO BELL #2412
97.8693663636,41222,1661,BUNSEN PARKWAY,KFB CAFE
97.8697847721,99095,1662,OECHSLI AVE.,HALF PEACH BAKERY AND CAFE
97.8727521621,92315,1663,WESTPORT RD,RAISING CANE RESTAURANT
97.8753053081,63221,1664,CANE RUN ROAD,DAYS INN SUITES
97.8772787895,99097,1665,E. MARKET ST. SUITE 700,AKASHA BREWING COMPANY
97.8830177931,98937,1666,KENTUCKY MILLS DR,FAIRFIELD INN & SUITES
97.8905118106,100078,1667,S. FLOYD STREET,EINSTEIN BROTHERS BAGELS
97.8905118106,100081,1668,W MUHAMMAD ALI BLVD,BITE
97.8905118106,100444,1669,ORMSBY STATION ROAD,MCDONALD'S #38
97.8905118106,100749,1670,W. MARKET STREET,POKEHANA
97.8956337312,86722,1671,LEXINGTON ROAD,HEADLINERS
97.89625502,92778,1672,PHILLIPS LN,EHRLER'S FH28
97.9021601679,100049,1673,TAYLORSVILLE RD.,CARALIS ROTISSERIE CHICKEN
97.9048290031,75804,1674,WESTPORT ROAD,AFC SUSHI @ KROGER #764
97.9073526085,87546,1675,U.S. HIGHWAY 42,PIZZA HUT
97.9104974048,67025,1676,ALGONQUIN PAKRWAY,DISMAS CHARITIES ST ANN
97.9152908664,66682,1677,PRESTON HIGHWAY,SAM'S CLUB #8276 SNACKBAR
97.9162706958,97781,1678,"SHELBYVILLE RD, SUITE 101",BLAZE PIZZA #1065
97.9162706958,99223,1679,S. 3RD ST.,WILTSHIRE AT THE SPEED
97.9162706958,99748,1680,PRESTON HWY.,JIMMY JOHNS
97.9162706958,99856,1681,HUNSINGER LN. STE 102,WING ZONE
97.9162706958,100462,1682,ST. MATTHEWS AVENUE,HIGHLAND MORNING ST. MATTHEWS
97.9164708214,34779,1683,TREVILLIAN WAY,LAKESIDE CLUB
97.917768772,90724,1684,NEWBURG ROAD,BELLARMINE TRACK & FIELD CONCESSIONS
97.9196881848,80096,1685,SHELBYVILLE ROAD,BJ'S RESTAURANT & BREWHOUSE
97.9206216535,77898,1686,NORTON HEALTH CARE BLVD,ARBY'S #7879
97.9215854053,76476,1687,OUTER LOOP,STARBUCKS #10454
97.9329501732,90003,1688,W MAGAZINE ST,CHRISTIAN HEALTH CENTER WEST
97.9344420034,85907,1689,FREEPORT DRIVE,GUESS CAFETERIA
97.9360733763,78135,1690,"BLANKENBAKER LANE, SUITE C",SUBWAY
97.9372375892,89632,1691,N. 25TH STREET,KIDS CAFE
97.9374979699,61009,1692,S. FLOYD STREET,SERVICE AMERICA #04 / PAPA JOHNS STADIUM
97.9395507824,66858,1693,SUMMIT PLAZA,STARBUCKS #2562
97.942029581,97779,1694,LAGRANGE RD,TACO BELL / LONG JOHN SILVER'S #31671
97.942029581,98779,1695,EAST BRECKENRIDGE ST BOX 2,HIGHLANDS COMMUNITY MINISTRIES SENIOR SERVICES
97.942029581,99020,1696,KENTUCKY MILLS DR,EL NOPAL
97.942029581,99430,1697,SYCAMORE STATION PLACE,MAIN EVENT
97.942029581,99707,1698,S. 2ND ST.,EHRLER'S
97.942029581,100276,1699,TREVILIAN WAY,ZOO LAKESIDE SMOKEHOUSE
97.942029581,100722,1700,S. FLOYD STREET,MARK'S FEED STORE
97.942029581,100738,1701,S. ENGLISH STATION ROAD,GANDER
97.942029581,100744,1702,ENGLISH VILLA DRIVE,BEARNO'S PIZZA
97.942029581,100780,1703,KENWOOD DRIVE,PAUL COX STADIUM CONCESSION STAND
97.942029581,100801,1704,WESTPORT ROAD,PANDA EXPRESS #2658
97.942029581,101209,1705,TAYLOR BLVD,DERBY BAR & GRILL
97.942029581,101213,1706,EVANGELINE AVE,BEHAR CAFE
97.942029581,101236,1707,W MARKET ST,888 CAFE
97.942029581,101237,1708,SHELBYVILLE RD,RAISING CANE'S
97.942029581,101302,1709,S FLOYD ST,VU GUESTHOUSE
97.942029581,101312,1710,GOSS AVE,MR. LEE'S
97.942029581,101408,1711,BARRET AVE,MILE WIDE BEER COMPANY
97.942029581,101458,1712,DUNDEE RD,DUNDEE TAVERN
97.942029581,101483,1713,HOPEWELL RD,AT THE POST SPORTS BAR & GRILL
97.942029581,101543,1714,PHILLIPS LN,RAMIRO'S CANTINA SW5
97.942029581,101596,1715,BARDSTOWN RD,CARAVAN
97.942029581,101739,1716,CATHERINE LANE UNIT 105,HOLSOPPLE BREWING
97.942029581,101746,1717,BRECKENRIDE LANE,COLDSTONE CREAMERY
97.9423809204,91978,1718,WESTPORT RD,BUFFALO WILD WINGS
97.9455894555,34630,1719,SHELBYVILLE ROAD,AMERICAN LEGION
97.9458462143,89909,1720,BUNSEN PKWY,EAGLE PUB
97.9463609771,65323,1721,SPRINGHURST COMMONS DRIVE,PAPA JOHN'S PIZZA #36
97.9527547424,86716,1722,BEULAH CHURCH ROAD,BUNGALOW JOES BAR AND GRILL
97.9541693545,76940,1723,FRANKFORT AVENUE,STARBUCKS COFFEE #10559
97.9561191608,92066,1724,DIXIE HWY,JIMMY JOHNS
97.9576608463,87830,1725,LYNNBROOK DRIVE,ASCENSION CHURCH CONCESSION
97.9597643195,82901,1726,U.S. HIGHWAY 42,DOMINO'S
97.9601364726,76227,1727,TAYLORSVILLE ROAD,AFC SUSHI @ KROGER #743
97.9614655512,34790,1728,RIVER RD,K OF C POOL SNACK BAR
97.9677884662,98715,1729,S FLOYD ST,OLD KENTUCKY KETTLE CORN C15
97.9677884662,99746,1730,3RD STREET RD.,TASTEFULLY SYNFUL
97.974841912,88337,1731,BARDSTOWN ROAD,ANSELMO'S
97.9774377889,35059,1732,CHARLES STREET,NACHBAR
97.9862215606,58849,1733,TOWNE CENTER DRIVE,TINSELTOWN USA #1
97.9887553596,87102,1734,ARENA PLAZA,KFC YUM CENTER #307 / GATEWAY GRILL
97.9902098561,90930,1735,SHELBYVILLE ROAD,SALSARITA'S FRESH CANTINA
97.9915573461,82863,1736,S. 7TH STREET ROAD,GREEN LIGHT LOUNGE
97.9926276419,34760,1737,BAXTER AVENUE,OUTLOOK INN
97.9947562952,64358,1738,E. MAIN STREET,CENTERPLATE / GRILL CART #19
97.9962416044,90708,1739,W BROADWAY,SUBWAY
97.9965435038,96968,1740,W. MAIN ST.,ATLANTIC NO. 5
97.9972949011,94432,1741,NEWBURG RD,EINSTEIN'S BAGELS
98.0006908711,93404,1742,PRESTON STREET,NEW VINTAGE
98.0006908711,94669,1743,PRESTON HWY.,MIRAGE MEDITERRANEAN CUISINE
98.0006908711,95877,1744,MANSLICK RD.,CLOVERLEAF BAPTIST CHURCH
98.0066902986,33256,1745,E. BROADWAY,PAVILLION CAFE
98.0087184365,87078,1746,ARENA PLAZ,KFC YUM CTR GATEWAY GRILL 212
98.0142670238,32531,1747,GOLDSMITH LANE,BOY'S HAVEN #1
98.0183865271,80099,1748,RAGGARD ROAD,SUBWAY #43919
98.0224003202,60988,1749,PAPA JOHN'S CARDINAL STADIUM,SERVICE AMERICA STAND #08
98.0264259858,89373,1750,SHANE DRIVE,CHICK-FIL-A
98.0291829706,62575,1751,FERN VALLEY ROAD,WHITE CASTLE #30
98.0323601148,76936,1752,DIXIE HIGHWAY,STARBUCKS COFFEE
98.0408979908,84449,1753,TIMBER RIDGE DRIVE,BISTRO 42
98.0461191401,90604,1754,BARDSTOWN ROAD,BIG BAR
98.0461191401,97969,1755,BARDSTOWN RD,SUBWAY
98.0545516752,86327,1756,TAYLORSVILLE ROAD,KRISPY KREME
98.0557804013,97567,1757,SHELBYVILLE RD SUITE 104,FIREHOUSE SUBS #1191
98.0557804013,97945,1758,WESTPORT RD,STARBUCKS #24257
98.0557804013,98110,1759,E. MARKET ST.,GALAXIE
98.061152864,96758,1760,STORY AVE.,LOUIS THE TON
98.0670000585,90819,1761,BLAIRWOOD ROAD,SHIRAZ AT BLAIRWOOD
98.0742444536,95492,1762,SOUTH PARK RD.,SOUTH PARK SHARKS
98.0743646932,68063,1763,SPRINGHURST BLVD,PIZZA HUT #014321
98.0784945358,87900,1764,MOYER CIRCLE,DOWN THE STRETCH CAFE @ MASONIC HOME
98.0911104739,88866,1765,SHELBYVILLE ROAD,ASIANA CUISINE
98.0955838745,75203,1766,CENTRAL AVENUE,MILLIONAIRE 4
98.095998981,83509,1767,E. MARKET STREET,JIMMY JOHN'S GOURMET SANDWICHE
98.0976369105,73600,1768,VALLEY STATION ROAD,VICTORIA'S CATERING
98.0999437099,89722,1769,"W. JEFFERSON STREET, SUITE 103",CAT BOX DELI
98.1000033388,96091,1770,S. HURSTBOURNE PKWY.,ARCTIC SCOOP
98.1000033388,96555,1771,E MARKET ST,FEAST BBQ
98.1028489051,78597,1772,S. HURSTBOURNE PARKWAY,JIMMY JOHN'S
98.1044135279,67024,1773,N. HURSTBOURNE PARKWAY,RESIDENCE INN
98.1051490852,94340,1774,ABRAHAM FLEXNER WAY,CONFERENCE CENTER KITCHEN
98.1079734024,69480,1775,PACKERLAND WAY,WENDY'S
98.1108699316,95154,1776,GRINSTEAD DR.,ZAD MEDITERRANEAN
98.1108699316,95292,1777,PHILLIPS LN.,KY KINGDOM JUNIOR'S
98.1108699316,99017,1778,E. OAK ST,SCARLET'S BAKERY
98.1127628608,34573,1779,GOOSE CREEK RD,BROWNSBORO PARK
98.1129315132,98731,1780,PHILLIPS LN,LEVY RESTAURANTS FH1
98.1158424149,78485,1781,TERRY ROAD,TACO TICO
98.1160910809,96480,1782,BARDSTOWN RD.,RAISING CANES
98.1171650048,87080,1783,ARENA PLAZA,KFC YUM CENTER #323 TACO BELL
98.1177717895,76935,1784,TAYLORSVILLE ROAD,STARBUCKS
98.1208723384,65211,1785,SHELBYVILLE ROAD,STARBUCKS #2466
98.1223225891,88835,1786,SHELBYVILLE ROAD,TEAVANA #156
98.123849437,34264,1787,SHELBYVILLE ROAD,VALHALLA GOLF CLUB
98.1257025952,86902,1788,SUMMIT PLAZA DRIVE,32 DEGREES A YOGURT BAR
98.1257622241,94492,1789,DEL MARIA WAY,KUFIYA CAFE
98.1289165165,60707,1790,CEDAR SPRINGS BLVD,WHITE CASTLE #28
98.1304543292,61687,1791,PRESTON HIGHWAY,FULL SWING INDOOR GOLF
98.133057057,98571,1792,W MAIN ST,"ALOFT HOTEL, DOWNTOWN"
98.1355163183,90120,1793,S. HURSTBOURNE PARKWAY,QDOBA
98.1366288168,98633,1794,E WASHINGTON ST,BUTCHERTOWN GROCERY
98.1366288168,98704,1795,S 3RD ST SUITE 101,KU SOO DHAWAADA SANAAG COFFEE
98.1412237284,90047,1796,DIXIE HWY,WING-STOP
98.1443614397,64648,1797,ALLIANT AVENUE,DREAM HOSPITALITY INC. - HOLIDAY INN EXPRESS HOTEL
98.1496816901,99557,1798,STEIER LANE,DASHA BARBOUR'S SOUTHERN BISTRO
98.1496816901,100439,1799,E. MARKET STREET,MCDONALD'S
98.1548936846,94723,1800,BAXTER AVE.,GRALEHAUS
98.1548936846,98515,1801,BARDSTOWN RD,LA CHASSE
98.1552706449,64344,1802,E. MAIN STREET,CENTERPLATE / FIELDERS FARE-CONCESS #106
98.1568669813,63869,1803,E. MAIN STREET,BLUEBELL ICE CREAM
98.1582668292,34968,1804,S. 3RD STREET,HILLEBRAND
98.162387702,98930,1805,BROWNSBORO RD,AFC SUSHI
98.1639463685,77708,1806,TAYLORSVILLE ROAD,STARBUCKS COFFEE #11798
98.1659594618,88274,1807,BARDSTOWN ROAD,LULA'S FROZEN YOGURT AND TREATS
98.1683871296,89095,1808,S. FLOYD STREET,BISTRO 634
98.1724858985,97562,1809,WESTPORT RD,SUBWAY
98.1824257409,94263,1810,S. HURSTBOURNE PKWY.,CARMIKE QSR
98.1881465873,94845,1811,LIME KILN LN,CAKE FLOUR NATURAL BAKING COMPANY
98.1886735963,92879,1812,BARDSTOWN RD,NOWHERE BAR LOUISVILLE
98.1886735963,95295,1813,PHILLIPS LN.,KY KINGDOM CLOCK TOWER
98.1906970586,91847,1814,PHILLIPS LN,PAPA MURPHY'S NW1
98.1969612163,76380,1815,BLANKENBAKER PKWY,CAFE 920
98.1977177746,34326,1816,S. PRESTON ST,CENTERSTONE
98.2029275172,81570,1817,W OAK STREET,DIERSEN CENTER / DISMAS CHARITY
98.2069384642,100267,1818,BARDSTOWN ROAD,ARNO PIZZA
98.2089082187,33518,1819,DUTCHMANS LANE,BIG SPRING  CONCESSION
98.2103337127,97559,1820,SHELBYVILLE RD,CHIPOTLE
